CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Year,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,CRN_Attributes
43961,OTHY,7320,3,Spring,2021,ISSUES AND ADVOCACY IN OT,"Ryan, Christopher D",R,1050,1330,,,,CHOC
39465,PETE,1230,2,Spring,2021,TEACHING COND & WT TRAINING,"Engle, Sean A",TR,800,915,,,,CHKL
40993,PETE,2230,2,Spring,2021,TEACHING TEAM SPORTS,"Engle, Sean A",TR,1215,1330,,,,CHKL
39467,PETE,2250,2,Spring,2021,TEACHING DANCE & RYTHMICAL ACT,"Sessum, Elizabeth E",MWF,800,850,,,,CHKL
42326,PETE,2300,3,Spring,2021,PRINCIPLES OF KINESIOLOGY & PE,"Sessum, Elizabeth E",MWF,1000,1050,,,,CHKL
39468,PETE,3330,3,Spring,2021,PE FOR ELEMENTARY GRADES,"Engle, Sean A",TR,925,1040,,,,"2R01,CHKL,EDEF,EDML"
39645,PETE,4380,3,Spring,2021,INTERNSHIP I: PETE,"Sessum, Elizabeth E",MWF,1200,1715,,,,"CHKL,EDI1,EDML"
39647,PETE,4690,6,Spring,2021,INTERNSHIP II: PETE,"Wilcox, Susan M",W,1800,2100,,,,"CHKL,TECF"
39648,PETE,4691,6,Spring,2021,INTERNSHIP II: PETE,"Wilcox, Susan M",MTWRF,700,1630,,,,"CHKL,TECF"
30021,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
36184,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
36186,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
36761,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
36893,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
42535,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",MWF,1100,1150,,,,"1H01,1I06"
42537,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Butler, Jesse",TR,925,1040,,,,"1H01,1I06"
42968,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Butler, Jesse",TR,1050,1205,,,,"1H01,1I06"
44281,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",MWF,1200,1250,,,,"1H01,1I06"
44941,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
44973,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",MWF,1400,1450,,,,"1H01,1I06"
45538,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Mason, Sharon E",MWF,1300,1350,,,,"1H01,1I06"
45557,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Mason, Sharon E",MWF,1000,1050,,,,"1H01,1I06"
45560,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Hawkins, Devon M",MWF,800,850,,,,"1H01,1I06"
45561,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Hawkins, Devon M",MWF,900,950,,,,"1H01,1I06"
45719,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,,,,,,,,"1H01,1I06"
45739,PHIL,1301,3,Spring,2021,PHILOSOPHY FOR LIVING,"Novy, Ronald A",TR,1440,1555,,,,"1H01,1I06"
36560,PHIL,1330,3,Spring,2021,WORLD PHILOSOPHIES,,,,,,,,"1D02,1H01,WCTE"
37292,PHIL,1330,3,Spring,2021,WORLD PHILOSOPHIES,,,,,,,,"1D02,1H01,WCTE"
43512,PHIL,1330,3,Spring,2021,WORLD PHILOSOPHIES,,,,,,,,"1D02,1H01"
45515,PHIL,1330,3,Spring,2021,WORLD PHILOSOPHIES,"Brasovan, Nicholas S",,0,2359,,,,"1D02,1H01"
45516,PHIL,1330,3,Spring,2021,WORLD PHILOSOPHIES,"Brasovan, Nicholas S",,0,2359,,,,"1D02,1H01"
30101,PHIL,2305,3,Spring,2021,CRITICAL THINKING,,,,,,,,"1H01,1I06"
35248,PHIL,2305,3,Spring,2021,CRITICAL THINKING,,,,,,,,"1H01,1I06"
42588,PHIL,2305,3,Spring,2021,Critical thinking,,,,,,,,"1H01,1I06"
44942,PHIL,2305,3,Spring,2021,CRITICAL THINKING,,,,,,,,"1H01,1I06"
45518,PHIL,2305,3,Spring,2021,CRITICAL THINKING,"Butler, Jesse",,,,,,,"1H01,1I06"
45533,PHIL,2305,3,Spring,2021,CRITICAL THINKING,"Thiher, Gary L",MWF,1000,1050,,,,"1H01,1I06"
45534,PHIL,2305,3,Spring,2021,CRITICAL THINKING,"Thiher, Gary L",MWF,1100,1150,,,,"1H01,1I06"
30107,PHIL,2310,3,Spring,2021,INTRODUCTION TO LOGIC,,,,,,,,LING
45535,PHIL,2310,3,Spring,2021,INTRODUCTION TO LOGIC,"Thiher, Gary L",MWF,1500,1550,,,,LING
44171,PHIL,2325,3,Spring,2021,CONTEMPORARY MORAL PROBLEMS,,,,,,,,"1H01,1R01"
45496,PHIL,2325,3,Spring,2021,CONTEMPORARY MORAL PROBLEMS,"Novy, Ronald A",TR,1215,1330,,,,"1H01,1R01"
45525,PHIL,2325,3,Spring,2021,CONTEMPORARY MORAL PROBLEMS,"Rider, Benjamin A",MWF,900,1050,,,,"1H01,1R01"
45526,PHIL,2325,3,Spring,2021,CONTEMPORARY MORAL PROBLEMS,"Rider, Benjamin A",MWF,900,1050,,,,"1H01,1R01"
45722,PHIL,2325,3,Spring,2021,CONTEMPORARY MORAL PROBLEMS,,,,,,,,"1H01,1R01"
42589,PHIL,2360,3,Spring,2021,"GENDER, RACE & CLASS",,,,,,,,"1H01,1R01,AAMM,AFAM,GSHM"
44926,PHIL,2360,3,Spring,2021,"GENDER, RACE & CLASS",,,,,,,,"1H01,1R01,AAMM,AFAM,GSHM"
45563,PHIL,2360,3,Spring,2021,"GENDER, RACE & CLASS","Duncan, Taine M",MWF,1300,1350,,,,"1F01,1H01,1R01,5S01,AAMM,AFAM,GSHM"
30189,PHIL,3300,3,Spring,2021,GREEK AND ROMAN PHILOSOPHY,,,,,,,,"2C01,2I01"
45527,PHIL,3300,3,Spring,2021,GREEK AND ROMAN PHILOSOPHY,"Rider, Benjamin A",MWF,1400,1450,,,,"2C01,2I01"
45556,PHIL,3301,3,Spring,2021,Medieval Philosophy,"Hawkins, Devon M",TR,1050,1205,,,,"RELP,RSME"
44443,PHIL,3310,3,Spring,2021,SYMBOLIC LOGIC,,,,,,,,2I01
44440,PHIL,3341,3,Spring,2021,THEORIES OF KNOWLEDGE,,,,,,,,
45524,PHIL,3343,3,Spring,2021,PHILOSOPHY OF SEX & LOVE,"Duncan, Taine M",TR,925,1040,,,,GSHM
44439,PHIL,3345,3,Spring,2021,FEMINIST PHILOSOPHY,,,,,,,,"2D01,2R01,5S01,GSHM"
45663,PHIL,3345,3,Spring,2021,FEMINIST PHILOSOPHY,"Duncan, Taine M",TR,925,1040,,,,"2D01,2R01,GSHM"
45517,PHIL,3352,3,Spring,2021,ASIAN PHILOSOPHY & RELIGION,"Brasovan, Nicholas S",TR,1215,1330,,,,"2C01,2D01,ATMN,RELP,RSME"
44436,PHIL,3375,3,Spring,2021,PHILOSOPHY OF MIND,,,,,,,,
45539,PHIL,3380,3,Spring,2021,PHILOSOPHY OF SCIENCE,"Mason, Sharon E",TR,1215,1330,,,,"2C01,2I01"
41963,PHIL,3390,3,Spring,2021,INTERNSHIP IN PHILOSOPHY,,,,,,,,
45532,PHIL,3390,3,Spring,2021,INTERNSHIP IN PHILOSOPHY,"Spivey, Phillip W",,0,2359,,,,
44441,PHIL,3395,3,Spring,2021,TOPIC IN PHILOSOPHY,,,,,,,,
43596,PHIL,4300,3,Spring,2021,READINGS IN PHILOSOPHY,,,,,,,,
30218,PHIL,4301,3,Spring,2021,PHILOSOPHY HONORS TUTORIAL,,,,,,,,
45861,PHIL,4301,3,Spring,2021,PHILOSOPHY HONORS TUTORIAL,"Mason, Sharon E",MWF,700,750,,,,
45536,PHIL,4320,3,Spring,2021,APPLIED ETHICS,"Thiher, Gary L",MWF,1300,1350,,,,"2D01,2R01"
45519,PHIL,4330,3,Spring,2021,PHILOSOPHY OF LANGUAGE,"Butler, Jesse",TR,1440,1555,,,,LING
44298,PHIL,4340,3,Spring,2021,THE MEANING OF LIFE,,,,,,,,"2Z01,5S01,RELP,RSME"
31538,PHYS,1100,1,Spring,2021,PROJECTS IN PHYSICS,"Frederickson, Carl K",,0,2359,,,,"CNCF,CNLF"
45647,PHYS,1301,3,Spring,2021,INTRO TO PHYSICS,"Frederickson, Carl K",M,1500,1550,WF,1500,1550,"CNCF,CNLF"
31590,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,925,1040,R,1730,1845,"1I02,CNCF,CNLF"
31624,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,1050,1205,T,1440,1555,"1I02,CNCF,CNLF"
31640,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,1050,1205,T,1730,1845,"1I02,CNCF,CNLF"
31693,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,925,1040,R,1440,1555,"1I02,CNCF,CNLF"
31706,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,925,1040,R,1605,1720,"1I02,CNCF,CNLF"
31732,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mohammed, Muatez A",TR,1050,1205,T,1605,1720,"1I02,CNCF,CNLF"
31750,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Getson, Nancy J",,0,2359,,0,2359,"1I02,CNCF,CNLF"
31790,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Getson, Nancy J",,0,2359,,0,2359,"1I02,CNCF,CNLF"
37972,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mehta, Rahul",MWF,800,850,M,1400,1515,"1I02,CNCF,CNLF"
38525,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
38526,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
42657,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
42658,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
42763,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Mehta, Rahul",MWF,800,850,M,1530,1645,"1I02,CNCF,CNLF"
43319,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,HSCC
43536,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
43537,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,,,,,,,,"1I02,CNCF,CNLF"
44505,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
44506,PHYS,1400,4,Spring,2021,PHYSICAL SCIENCE GEN EDUC,"Walker, Azida",,0,2359,,0,2359,"1I02,CNCF,CNLF"
39445,PHYS,1401,4,Spring,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",,800,915,,1400,1450,"1I02,CNCF,CNLF"
39446,PHYS,1401,4,Spring,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",,925,1040,,1400,1450,"1I02,CNCF,CNLF"
44508,PHYS,1401,4,Spring,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",R,1050,1205,MWF,1200,1250,"1I02,CNCF,CNLF"
44510,PHYS,1401,4,Spring,2021,DESCRIPTIVE ASTRONOMY,"Austin, Scott J",MWF,1200,1250,R,1215,1330,"1I02,CNCF,CNLF"
31887,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Lusk, Jeremy A",T,800,1040,MWF,1000,1050,"1I02,CNCF,CNLF"
31930,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Lusk, Jeremy A",MWF,1000,1050,T,1050,1330,"1I02,CNCF,CNLF"
35350,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Menon, Balraj S",MWF,800,850,R,1050,1330,"1I02,CNCF,CNLF"
36982,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Mehta, Rahul",MWF,1100,1150,W,1300,1540,"1I02,CNCF,CNLF"
37012,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Menon, Balraj S",MWF,800,850,R,1440,1720,"1I02,CNCF,CNLF"
40227,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,,,,,,,,"1I02,CNCF,CNLF"
42659,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Mehta, Rahul",MWF,1100,1150,W,1600,1840,"1I02,CNCF,CNLF"
43152,PHYS,1410,4,Spring,2021,COLLEGE PHYSICS 1,"Austin, Scott J",MWF,900,950,M,1400,1640,"1I02,CNCF,CNLF"
32990,PHYS,1420,4,Spring,2021,COLLEGE PHYSICS 2,"Burris, Debra L",MWF,800,850,T,800,1040,"CNCF,CNLF"
36199,PHYS,1420,4,Spring,2021,COLLEGE PHYSICS 2,"Burris, Debra L",MWF,800,850,T,1050,1330,"CNCF,CNLF"
38531,PHYS,1420,4,Spring,2021,COLLEGE PHYSICS 2,"Mason, Andrew J",R,800,1040,MWF,1000,1050,"CNCF,CNLF"
40230,PHYS,1420,4,Spring,2021,COLLEGE PHYSICS 2,"Mason, Andrew J",MWF,1000,1050,R,1050,1330,"CNCF,CNLF"
45096,PHYS,1420,4,Spring,2021,COLLEGE PHYSICS 2,"Frederick, Lawrence",,0,2359,,,,HSCC
31974,PHYS,1441,4,Spring,2021,UNIVERSITY PHYSICS 1,"Menon, Balraj S",R,800,1040,MWF,900,950,"1I02,CNCF,CNLF"
31990,PHYS,1441,4,Spring,2021,UNIVERSITY PHYSICS 1,,,,,,,,"1I02,CNCF,CNLF"
39992,PHYS,1441,4,Spring,2021,UNIVERSITY PHYSICS 1,"Menon, Balraj S",,900,950,,1600,1840,"1I02,CNCF,CNLF"
35353,PHYS,1442,4,Spring,2021,UNIVERSITY PHYSICS 2,,,1200,1250,,1730,2010,"CNCF,CNLF"
42290,PHYS,1442,4,Spring,2021,UNIVERSITY PHYSICS 2,"Lusk, Jeremy A",MWF,1200,1250,T,1440,1720,"CNCF,CNLF"
38533,PHYS,2430,4,Spring,2021,COLLEGE PHYSICS 3,"Burris, Debra L",MWF,1000,1050,T,1440,1720,"5S01,CNCF,CNLF"
32007,PHYS,2443,4,Spring,2021,UNIVERSITY PHYSICS 3,"Burris, Debra L",MWF,1000,1050,T,1440,1720,"5S01,CNCF,CNLF"
43540,PHYS,3210,2,Spring,2021,EXPERIMENTS IN PHYSICS 1,,,,,,,,"CNCF,CNLF"
45192,PHYS,3210,2,Spring,2021,EXPERIMENTS IN PHYSICS 1,,,,,,,,"CNCF,CNLF"
43541,PHYS,3220,2,Spring,2021,EXPERIMENTS IN PHYSICS 2,"Menon, Balraj S",M,1630,1830,,,,"CNCF,CNLF"
44516,PHYS,3315,3,Spring,2021,WOMEN/MINORITIES IN STEM,"Walker, Azida",,1300,1415,,,,"2D01,5S01,CNCF"
32035,PHYS,3342,3,Spring,2021,MECHANICS,"Mason, Andrew J",MWF,1200,1250,,,,CNCF
35358,PHYS,3353,3,Spring,2021,QUANTUM THEORY 1,"Menon, Balraj S",MWF,1100,1150,,,,CNCF
32046,PHYS,3360,3,Spring,2021,ELECTROMAGNETISM I,"Walker, Azida",MWF,900,950,,,,CNCF
43545,PHYS,3412,4,Spring,2021,INTRODUCTION TO BIOPHYSICS,,,,,,,,"CNCF,CNLF"
42094,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Frederickson, Carl K",F,1500,1550,,,,"CNCF,CNLF"
42516,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Getson, Nancy J",,1500,1550,,,,"CNCF,CNLF"
43023,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Mohammed, Muatez A",F,1500,1550,,,,"CNCF,CNLF"
43024,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Addison, Stephen R",,1500,1550,,,,"CNCF,CNLF"
43406,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Walker, Azida",,1500,1550,,,,"CNCF,CNLF"
43443,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Mehta, Rahul",,1500,1550,,,,"CNCF,CNLF"
43557,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Austin, Scott J",,1500,1550,,,,"CNCF,CNLF"
43558,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Burris, Debra L",F,1500,1550,,,,"CNCF,CNLF"
43559,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,,,,,,,,"CNCF,CNLF"
43560,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Lusk, Jeremy A",,1500,1550,,,,"CNCF,CNLF"
43561,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Mason, Andrew J",,1500,1550,,,,"CNCF,CNLF"
43562,PHYS,4111,1,Spring,2021,SENIOR CAPSTONE 1,"Menon, Balraj S",,1500,1550,,,,"CNCF,CNLF"
42095,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Addison, Stephen R",,1500,1550,,,,"2Z01,CNCF,CNLF"
43149,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Austin, Scott J",,1500,1550,,,,"2Z01,CNCF,CNLF"
43411,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,,,,,,,,"2Z01,CNCF,CNLF"
43565,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Burris, Debra L",,1500,1550,,,,"2Z01,CNCF,CNLF"
43567,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Frederickson, Carl K",,1500,1550,,,,"2Z01,CNCF,CNLF"
43568,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,,,,,,,,"2Z01,CNCF,CNLF"
43569,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Getson, Nancy J",,1500,1550,,,,"2Z01,CNCF,CNLF"
43570,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Lusk, Jeremy A",,1500,1550,,,,"2Z01,CNCF,CNLF"
43571,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Mason, Andrew J",,1500,1550,,,,"2Z01,CNCF,CNLF"
43572,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Mehta, Rahul",,1500,1550,,,,"2Z01,CNCF,CNLF"
43573,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Menon, Balraj S",,1500,1550,,,,"2Z01,CNCF,CNLF"
43574,PHYS,4211,2,Spring,2021,SENIOR CAPSTONE 2,"Walker, Azida",,1500,1550,,,,"2Z01,CNCF,CNLF"
38476,PHYS,4380,3,Spring,2021,INTERNSHIP IN APPLIED PHYSICS,"Frederickson, Carl K",,,,,,,CNCF
42662,PHYS,4411,4,Spring,2021,PHYSICAL ACOUSTICS,,,,,,,,"CNCF,CNLF"
41340,PHYS,4V03,3,Spring,2021,SPECIAL PROBLEMS IN PHYSICS,"Frederickson, Carl K",,0,2359,,,,"CNCF,CNLF"
41346,PHYS,4V03,1,Spring,2021,SPECIAL PROBLEMS IN PHYSICS,"Frederickson, Carl K",,0,2359,,,,"CNCF,CNLF"
43043,PHYS,4V03,2,Spring,2021,SPECIAL PROBLEMS IN PHYSICS,"Mehta, Rahul",,,,,,,"CNCF,CNLF"
43991,PHYS,4V03,1,Spring,2021,SPECIAL PROBLEMS IN PHYSICS,"Lusk, Jeremy A",,,,,,,"CNCF,CNLF"
44875,PHYS,4V03,2,Spring,2021,PER Research,"Mason, Andrew J",,0,2359,,,,"CNCF,CNLF"
45943,PHYS,4V03,1,Spring,2021,SPECIAL TOPICS: PHYS 1410 LAB,"Mehta, Rahul",W,1600,1840,,,,"CNCF,CNLF"
44370,PHYS,5301,3,Spring,2021,CONCEPTS PHYSICAL SCIENCE 1,,,,,,,,"CNCF,CNLF"
44376,PHYS,5360,3,Spring,2021,PHYSICS FOR SECONDARY TEACHERS,,,,,,,,CNCF
31277,PRLS,2305,3,Spring,2021,INTRO TO PUBLIC RELATIONS,"McLemore, Dylan M",MWF,1000,1050,,,,CAPR
45386,PRLS,2305,3,Spring,2021,INTRO TO PUBLIC RELATIONS,"Jacobi, Keli C",MWF,1100,1150,,,,CAPR
44668,PRLS,3101,1,Spring,2021,PR APPLICATIONS: PUNCTUATION,"Jacobi, Keli C",,,,,,,CAPR
44669,PRLS,3103,1,Spring,2021,PR APPS: PROFESSIONAL SKILLS,"Jacobi, Keli C",R,1800,1850,,,,CAPR
45387,PRLS,3105,1,Spring,2021,PR APPLICATIONS: PHOTOGRAPHY,"Peterson, Adam P",W,1500,1550,,,,CAPR
44671,PRLS,3107,1,Spring,2021,PR APPLICATIONS: PORTFOLIO,"Jacobi, Keli C",W,1300,1350,,,,CAPR
31278,PRLS,3305,3,Spring,2021,PUBLIC RELATIONS TECHNIQUES,,,,,,,,"5S01,CAPR"
33698,PRLS,3305,3,Spring,2021,PUBLIC RELATIONS TECHNIQUES,"Brown, Riva R",TR,925,1040,,,,"5S01,CAPR"
31279,PRLS,3310,3,Spring,2021,WRITING FOR PUBLIC RELATIONS,"Jacobi, Keli C",M,1800,2100,,,,"2D01,CAPR,WRTG"
45815,PRLS,3310,3,Spring,2021,WRITING FOR PUBLIC RELATIONS,"Jacobi, Keli C",MWF,900,950,,,,"2C01,CAPR,WRTG"
41981,PRLS,3V21,1,Spring,2021,PR INTERNSHIP (1 HR),,,,,,,,
41982,PRLS,3V21,2,Spring,2021,PR INTERNSHIP (2 HR),,,,,,,,
41983,PRLS,3V21,3,Spring,2021,PR INTERNSHIP (3 HR),,,,,,,,
41984,PRLS,3V21,4,Spring,2021,PR INTERNSHIP (4 HR),,,,,,,,
43349,PRLS,3V21,4,Spring,2021,PR INTERNSHIP (4HRS),"Walter, Paulette H",,,,,,,
43426,PRLS,3V21,3,Spring,2021,PR INTERNSHIP (3HRS),,,,,,,,
43441,PRLS,3V21,3,Spring,2021,PR INTERNSHIP (3HRS),"Walter, Paulette H",,,,,,,
36230,PRLS,4305,3,Spring,2021,PR CASES & CAMPAIGNS,"Hawkins, Amy L",TR,925,1040,,,,"2Z01,5S01,CAPR"
31282,PRLS,4308,3,Spring,2021,SM MANAGEMENT,"Brown, Riva R",TR,1050,1205,,,,"2I01,CAPR"
42579,PRLS,4312,3,Spring,2021,MULTICULTURAL PUBLIC RELATIONS,"Brown, Riva R",TR,1215,1330,,,,"2D01,CAPR"
41698,PRLS,4316,3,Spring,2021,"PR, THE PRESS & PUBLIC AFFAIRS",,,,,,,,CAPR
43047,PRLS,4V80,1,Spring,2021,DIRECTED STUDY IN PR (1HR),"Stephens, Donna L",,,,,,,CAPR
43048,PRLS,4V80,2,Spring,2021,DIRECTED STUDY IN PR (2 HR),"Stephens, Donna L",,,,,,,CAPR
43049,PRLS,4V80,3,Spring,2021,DIRECTED STUDY IN PR (3 HR),"Stephens, Donna L",,,,,,,CAPR
38641,PSCI,1300,3,Spring,2021,INTRO TO POLITICAL SCIENCE,,,,,,,,"1I05,1S01"
30208,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Howard, Joseph Y",TR,1050,1205,,,,"1I04,1I05,1S01"
30256,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,,,,,,,,"1I04,1I05,1S01"
34289,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Hardwick, Kisha A",MWF,1000,1050,,,,"1I04,1I05,1S01"
35267,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Elrod, Mark A",MWF,800,850,,,,"1I04,1I05,1S01"
35277,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,,,,,,,,"1I04,1I05,1S01"
36716,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Elrod, Mark A",MWF,1100,1150,,,,"1I04,1I05,1S01"
37813,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,,,,,,,,"1I04,1I05,1S01"
39244,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Hardwick, Kisha A",MWF,900,950,,,,"1I04,1I05,1S01"
41891,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Howard, Joseph Y",W,1600,1900,,,,"1I04,1I05,1S01"
41900,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Howard, Joseph Y",TR,1215,1330,,,,"1I04,1I05,1S01"
42472,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,,,,,,,,"1I04,1I05,1S01"
44661,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Fairbanks, Bailey R",MWF,800,850,,,,"1I04,1I05,1S01"
44662,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Fairbanks, Bailey R",MWF,1000,1050,,,,"1I04,1I05,1S01"
44664,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Fairbanks, Bailey R",MWF,1300,1350,,,,"1I04,1I05,1S01"
44667,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,,,,,,,,"1I04,1I05,1S01"
44804,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Elrod, Mark A",MW,1400,1515,,,,"1I04,1I05,1S01"
44806,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Yates, Heather E",TR,1050,1205,,,,"1I04,1I05,1S01"
44807,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,,,,,,,,"1I04,1I05,1S01"
44809,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Yates, Heather E",TR,1440,1555,,,,"1I04,1I05,1S01"
45552,PSCI,1330,3,Spring,2021,US GOVERNMENT & POLITICS,"Sullivan, Mary E",MWF,1000,1050,,,,"1I04,1I05,1S01"
30382,PSCI,2300,3,Spring,2021,INTRO INTERNATIONAL RELATIONS,"Mullenbach, Mark J",,0,2359,,,,"1I05,1S01"
39139,PSCI,2300,3,Spring,2021,INTRO INTERNATIONAL RELATIONS,"Mullenbach, Mark J",,0,2359,,,,"1I05,1S01"
44665,PSCI,2300,3,Spring,2021,INTRO INTERNATIONAL RELATIONS,,,,,,,,"1I05,1S01"
38649,PSCI,2305,3,Spring,2021,INTRO-PUBLIC ADMIN AND POLICY,"Hoffman, Kim U",TR,925,1040,,,,
38651,PSCI,2305,3,Spring,2021,INTRO-PUBLIC ADMIN AND POLICY,"Hoffman, Kim U",TR,1215,1330,,,,
42468,PSCI,2312,3,Spring,2021,STAT METHODS POLITICAL ANALY,"Tiruneh, Gizachew",MWF,900,950,,,,STAT
